,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
9365,yakin ganti presiden insyaallah tuan guru bajang zainul majdi tuan guru bajang pimpin umat tuan guru bajang indonesia mau tuan guru bajang,1,0,1,0,0,0,0,0,1,1,0,0
9366,urus mantan tidak bakal habis habis omong aneh mantanmantan gue pas mau nikah pada nlp gue kayak orang minta doa restu malah yang minggu mau nikah ajak camping geblek,1,1,0,1,0,0,0,0,1,0,1,0
9367,ekonomi salah satu ilmu sosial ajar aktivitas manusia hubung produksi distribusi konsumsi hadap barang jasa,0,0,0,0,0,0,0,0,0,0,0,0
9368,ayo bangun daerah papua jangan provokasi antek asing berita video akan hancur sesat,0,0,0,0,0,0,0,0,0,0,0,0
9369,aparat keparat,1,1,1,0,0,0,0,0,1,1,0,0
9370,sama cultural amp critical studies alhamdulillah lulus ku lepas derita,0,0,0,0,0,0,0,0,0,0,0,0
9371,kalau yang bilang racist tidak dukung lgbt fuck off lah,0,1,0,0,0,0,0,0,0,0,0,0
9372,ganyang partai komunis indonesia sama tentara nasional indonesia,1,0,0,1,0,1,0,0,0,0,0,1
9373,apa media antek komunis waspada partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0
9374,lebih bawah bodoh bawah ada goblok,0,0,0,0,0,0,0,0,0,0,0,0
9375,mungkin tuan guru bajang maksud baik dukung jokowi jangan lupa kasus fiktif tuan guru bajang maki maki bandara singapura warga negara indonesia tionghoa tokoh fiktif,0,0,0,0,0,0,0,0,0,0,0,0
9376,when i stasiun to pakai hijab baju memang terus partai komunis indonesia long sleeve punya and kalau cari tutup bontot smpi sekarang biasa,0,0,0,0,0,0,0,0,0,0,0,0
9377,eh tai bangsat kamu omong kamu kayak iwan bopeng mau potong leher tentara nasional indonesia bangsat kamu iwan bopeng baik baik tentara nasional indonesia tai kamu,1,1,1,0,0,0,0,0,1,1,0,0
9378,mantap bravo pasang ideal cocok tumbang kaum antek cina,1,0,0,1,0,1,0,0,0,0,1,0
9379,hebat yan jokowi idola menteri muda malaysia kampret amponta malah sini cibir prestasi presiden,1,1,1,0,0,0,0,0,1,1,0,0
9380,indonesia lawyers club aku islam sok debat pak dia paai dukung nista agama nurani mana ganti presiden,1,0,1,0,1,0,0,0,0,1,0,0
9381,butuh laki setia bukan laki bajing xfxfxxbfxfxfxxbf,0,1,0,0,0,0,0,0,0,0,0,0
9382,tahun lalu aku solo trip seoul hari tau bahasa malah ketemu orang orang ajak obrol english dan bahkan pakai japanese tunjuk kalau nyata ada ketearikan sama orang asing ketemu orang j,0,0,0,0,0,0,0,0,0,0,0,0
9383,jilat memek,0,1,0,0,0,0,0,0,0,0,0,0
9384,li,0,0,0,0,0,0,0,0,0,0,0,0
9385,morgan datang agama yahudi kristen islam suku maya hindu buddha cari tahu kiamat the story of god,0,0,0,0,0,0,0,0,0,0,0,0
9386,berisik kamu makan autis,1,1,1,0,0,0,1,0,0,1,0,0
9387,ulama reaksi hadap ini lebih gila hina islam cuma nila dunia agama kalian,1,0,0,1,1,0,0,0,0,0,1,0
9388,gubernur rasa presiden lihat wibawa berani tatap lawan bicara penuh percaya diri beda banget yang,0,0,0,0,0,0,0,0,0,0,0,0
9389,lebih baik mukmin adil musyrik kafir zalim,1,0,0,1,1,0,0,0,0,0,1,0
9390,juga heran dulu lihat pintar sejak jadi bani onta lihat bgo nya,1,1,1,0,0,0,0,0,1,1,0,0
9391,makkah negara merdeka pimpin orang orang kafir quraisy wilayah wilayah surat pemberitahuan tahun tabuk khaibar hunain taifmaka laku takluk atas,0,0,0,0,0,0,0,0,0,0,0,0
9392,pilih kepala daerah tetap sejuk asal elite pancing gaduh pak presiden bagai simbol utama negara mampu perilaku beutur menentramkan,0,0,0,0,0,0,0,0,0,0,0,0
9393,wajar dan kivlan zein benci partai komunis indonesia wajar partai komunis indonesia benci mereka para simpatisan darurat partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0
9394,sepupu bos gue punya facebook nama sin ting bagai orang indonesia kalau baca nama facebook nya wa ngakaknakhirnya wa bilang kalau sinting bahasa indonesia ainya crazy mereka teawa,0,0,0,0,0,0,0,0,0,0,0,0
9395,member ikon banding bi ekor binatang bi monyet juga mirip pintar,0,1,0,0,0,0,0,0,0,0,0,0
9396,indonesia mau bangun hambalang diterorreklamasi cina meikaa lancar aman,1,0,1,0,0,1,0,0,0,1,0,0
9397,usah bicara ahok sudah imajinasi sekarang tinggal tunggu lantik gubernur baur sara anies sandiaga uno oktober,1,0,1,0,0,0,0,0,1,1,0,0
9398,akhir anut agama buddha banyak tahu ajar agama islam kristen hindu konghucu like her parents dia yakin semua agama dunia adalah benar ada baik buruk ada ajar agama,0,0,0,0,0,0,0,0,0,0,0,0
9399,nomor koruptor negeri korup asuh cina babi,1,1,0,1,0,1,0,0,0,0,1,0
9400,haha kamu bom komen apa he,0,0,0,0,0,0,0,0,0,0,0,0
9401,pak jokowi makin takut kalah promo kumpul tipu jadi andal wakwawww,1,0,1,0,0,0,0,0,1,1,0,0
9402,bumdesmenduniankementerian desa pdt transmigrasi dorong cepat bangun desa indonesia ini jumlxexxa,0,0,0,0,0,0,0,0,0,0,0,0
9403,retweet hijab sange dientotnnpa nnblowjob kontol hijab ngentot orang hijab sepong kontol nsangeberat sanxexxa,0,1,0,0,0,0,0,0,0,0,0,0
9404,retweet gadis bandung cantik ngentotnsama pacar hotelnnhorny memek colok memek colok memek jembut memek becek nxexxa,0,1,0,0,0,0,0,0,0,0,0,0
9405,rezim dan mulut kotor junjung kok ng umat pecah belah jangan kan sama muslim non muslim akur akur koqnbiar pilih kita beda pilih kepala daerah pergi tempat mungut suara jalan sama junjung kok yang bik,0,0,0,0,0,0,0,0,0,0,0,0
9406,usir cina bala mangondowganng,1,0,0,1,0,1,0,0,0,0,0,1
9407,kalau paham hina situ pandang diri hadap tuhan besar kepala takabur sombong zat nya air di maksud suci allah angkat drajat manusia makhluk teinggi banding malaikat jin iblis hewan,0,0,0,0,0,0,0,0,0,0,0,0
9408,gue pernah bicara kasar paling goblok doang,0,0,0,0,0,0,0,0,0,0,0,0
9409,one more now who is responsible syed musharraf syed azhar hamdi pratyaya rajkumar likok parmeswar basumatary mana sih das nilanjan deb,0,0,0,0,0,0,0,0,0,0,0,0
9410,mas ngei redam konflik negara stabil jangan sedikit sedikit isu bikin rusak ekonomi ekonomi luas jangan sempit,0,0,0,0,0,0,0,0,0,0,0,0
9411,budak sekolah agama bukan malaikat tegur bila buat salah,0,0,0,0,0,0,0,0,0,0,0,0
9412,semua jabat agama kristen mana ada jadi garam terangjgnkorupsi,0,0,0,0,0,0,0,0,0,0,0,0
9413,sukses cerita ganjar pranowo bagai gubernur jawa tengah lupa ngawur jangan pilih gubernur ganjar yasin ganjar yasin jawa tengah gayeng kali partai demokrasi indonesia juang kandang banteng,0,0,0,0,0,0,0,0,0,0,0,0
9414,mampus diare,0,1,0,0,0,0,0,0,0,0,0,0
9415,habis dana sampai proyek strategis batal proyek kereta api jambipalembang bangun rel kereta api kalimantan timur sistem sedia air minum sumatra utara bendung di sulawesi tengah amp kawasan ekonomi khusus raup,0,0,0,0,0,0,0,0,0,0,0,0
9416,monyet bloonxfxfxxnnahok bisa tutup memang ada bukti pelanggarannnanies tutup alexis memang izin tidak panjang txexxa,1,1,1,0,0,0,0,0,1,1,0,0
9417,memang bubar partai komunis indonesia orde baru cara orde baru paling pas lanjut berantas partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
9418,lah kan gaji bagai anggota dprkok anggar dan belanja negara sudah sah sendiri enggak tau,0,0,0,0,0,0,0,0,0,0,0,0
9419,deklarasi pilih kepala daerah aman anti hoaks warga penjara jabon,0,0,0,0,0,0,0,0,0,0,0,0
9420,si tante pamer bokong sama alam lagi sesuatu siapa tahu jadi lirik nmmm lumayan buat iseng iseng,0,1,0,0,0,0,0,0,0,0,0,0
9421,punya adik kok malingudah kerja tetap malingsampe mati tetap malinganak haram kontol,1,1,1,0,0,0,0,1,0,1,0,0
9422,memang noob sedih,0,0,0,0,0,0,0,0,0,0,0,0
9423,uang puluh triliun inalum hasil merger badan usaha milik negara tambang ujung ujung saham beberapa badan usaha milik negara tambang jual asing divestasi free po ainya laku perintah,0,0,0,0,0,0,0,0,0,0,0,0
9424,anjing gatel sok jual mahal banget asuuuuuuuuuuuuu,1,1,1,0,0,0,0,0,1,1,0,0
9425,di rezim telah tahun kuras papua rasa hasil tambang freepo moga papua tambah maju ekonomi rasa ia di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
9426,haha terus kok pikir kamu pintar berak sekebun tertawa sok iya banget padahal goblok awal banyak makan tai ahok kamu pakai ngeles sana sini dasar cebong kafir intoleran sara munafik goblok haha,1,1,1,0,1,0,0,0,0,1,0,0
9427,coba tunjuk pakai diagram walrasian sudah jadi overheating ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
9428,aneh kok dungu pelihara,1,1,1,0,0,0,0,0,1,1,0,0
9429,bapak kok gembel bengal,0,1,0,0,0,0,0,0,0,0,0,0
9430,bangga sama gubernur indonesia omong no teks,0,0,0,0,0,0,0,0,0,0,0,0
9431,gue suruh kamu tinggal dihutanlaksanakan jaga diri teawaan monyet hutan,0,0,0,0,0,0,0,0,0,0,0,0
9432,ngobelin memek kamu aku jilat klitoris hhhmmm,0,1,0,0,0,0,0,0,0,0,0,0
9433,presiden muka doang sok rakyat sok asyik naik motor batang bijak cekik rakyat miskin kaum buruh ganti presiden semangaattt,1,0,1,0,0,0,1,0,0,1,0,0
9434,bahaya pagi pagi mules moga cuma mau tai bukan haid,0,0,0,0,0,0,0,0,0,0,0,0
9435,anjing anjing ahokkaum babi kamu banyak bacotmnding duel sama gue,1,1,0,1,0,0,0,0,1,0,1,0
9436,dukung pak deh ahok dukung kan rakyat makin fahamcerdasmana bual mana pimpin,1,0,1,0,0,0,0,0,1,1,0,0
9437,nih mau panggil hormat muliakerjanya bikin kacau negara ayo ramai ramai golput dewan wakil rakyat bubar dewan wakil rakyat,1,0,0,1,0,0,0,0,1,0,0,1
9438,sejak jokowi presiden indonesia makin mundur,1,0,1,0,0,0,0,0,1,1,0,0
9439,cakap monyet nya,0,0,0,0,0,0,0,0,0,0,0,0
9440,mata hati kelilip sama ha makanya buta cinta,0,0,0,0,0,0,0,0,0,0,0,0
9441,monyet turun mukim warga cibadak sukabumi,0,0,0,0,0,0,0,0,0,0,0,0
9442,goblok sekali lah malas lihat reponya kalau begini doa tahun depan juara,0,1,0,0,0,0,0,0,0,0,0,0
9443,tidak selamat natal sekali xfxfxax hehedasar sih admin bolot xfxfxxd,1,1,0,1,0,0,1,0,0,0,1,0
9444,aku enggak bayang bagaimana asa mbak sudah baikbaik memberitahu kalau beliau disabilitas kok malah balas mati kamu bajinganxfxfxxadxfxfxxadxfxfxxad,1,1,1,0,0,0,0,0,1,1,0,0
9445,orang indonesia bicara sama orang indonesia bahasa arab bung tifatul,1,0,1,0,1,0,0,0,0,1,0,0
9446,bagus mana khilafah apa komunis,0,0,0,0,0,0,0,0,0,0,0,0
9447,maaf salah pak kroasia mayoritas katolik,0,0,0,0,0,0,0,0,0,0,0,0
9448,antek asing antek mamarikanpresiden plonga plongonrakyat begonxfxfxxnupone,1,1,0,1,0,0,0,0,1,0,1,0
9449,kemarin sempat beri kuliah umum universitas hasan ih casablanca maroko salah satu universitas besar maroko lebih mahasiswa terima kasih atas sambut hangat rasa antusias,0,0,0,0,0,0,0,0,0,0,0,0
9450,kamu kok pintar sihxfxfxxxfxfxxdnntidak punya empati korban bom pei bukan tapi bodoh amp cemar,1,1,1,0,0,0,0,0,1,1,0,0
9451,alquran sunah merintahkan rang kafir akibat pecah belah bangsa,1,0,0,1,1,0,0,0,0,0,1,0
9452,makin banyak komisi berantas korupsi tangkap ott tunjuk komisi berantas korupsi gagal bubar serah polisi jaksa,1,0,0,1,0,0,0,0,1,0,0,1
9453,juga hadis rangkai pecah cabang yahudi nasrani kan,0,0,0,0,0,0,0,0,0,0,0,0
9454,hina kiai nu bilang jalan nunsetelah hina ahok ajak gabung ahok antum mabuk kencing onta saudara,1,1,1,0,0,0,0,0,1,1,0,0
9455,itu partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
9456,begitu apa anjir,0,1,0,0,0,0,0,0,0,0,0,0
9457,wkwk sih mantan ustad indonesia lawyers club lihat goblok tidak sadar didumaysakit perut gue lihat nya,1,1,1,0,0,0,0,0,1,1,0,0
9458,bodoh mantap gue selamat,0,1,0,0,0,0,0,0,0,0,0,0
9459,rocky gerung kitab suci fiksi,0,0,0,0,0,0,0,0,0,0,0,0
9460,cinta memang buta jangan ia pilih salah,0,0,0,0,0,0,0,0,0,0,0,0
9461,pak harap menteri agama mau gelar diskusi buka adab siap beri jelas,0,0,0,0,0,0,0,0,0,0,0,0
9462,regweda salah satu catur weda masuk sastra hindu juga kitab weda regweda kitab sruti kumpul besar sastra agama hindu paling utama nnsedangkan v rujuk bagi,0,0,0,0,0,0,0,0,0,0,0,0
9463,masa bodoh tepat janji urus belakang penting jadi presiden dulu,0,0,0,0,0,0,0,0,0,0,0,0
9464,komisi berantas korupsi gelar program pilkada integritas,0,0,0,0,0,0,0,0,0,0,0,0
9465,semua memang salah jokowi,1,0,1,0,0,0,0,0,1,1,0,0
9466,apa dampak lengser rezim restart ekonomi banyak bangkrut kalang ekonomi akan di rubah jadi sistem ekonomi syariat mungkin tahun lengser dan ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
9467,kebun sayur deli serdang amp kebun buah binjai kebun sayur football stadium sekolah dasar katolik karya yosef evi layanto is ronaldo pardedes istri su pin is ronaldo pardedes istri the lie tju is ronaldo pardedes istri,0,0,0,0,0,0,0,0,0,0,0,0
9468,gera hari sekadar ingat pernah sistem otoriter jangan nanti bisa kritik baru sesal otoriter,1,0,1,0,0,0,0,0,1,1,0,0
9469,apa hasil susilo bambang yudhoyono kuasa lama tahun proyek mangkrak korupsi besarbesaran,1,0,1,0,0,0,0,0,1,1,0,0
9470,kalau benar jadi manusia perlu waspada,0,0,0,0,0,0,0,0,0,0,0,0
9471,geblek kamu jam gin ajak canda juga gue mau kerja pikir detail,1,1,1,0,0,0,0,0,1,1,0,0
9472,salah ira cuma isi ajar agama tokcer lain evil contoh simpel ulama kotbah soal maslahat sama benar kotbah generik mau agama apa umum tuju soal penting sama bahkan yang ateis kayak gu,0,0,0,0,0,0,0,0,0,0,0,0
9473,pak jokowi tegas diktator ramah antek cina bilang lindung negara satu republik indonesia hati bubar protes bilang bantu rohingya bantu eh kata citra,1,0,1,0,0,0,0,0,1,1,0,0
9474,turut presiden jelang selenggara sudah makin dekat publikasi luas rupa yang penting baik media nasional maupun internasional jokowi pacu promosi asi games ayo promosi asi games,0,0,0,0,0,0,0,0,0,0,0,0
9475,sama gincu tidak berani dasar banci,1,1,1,0,0,0,0,1,0,1,0,0
9476,bawa bawa google ah tai del,0,1,0,0,0,0,0,0,0,0,0,0
9477,nyanyi bareng yuk,0,0,0,0,0,0,0,0,0,0,0,0
9478,semua instansi internasional bagi cebong kaum radikal xfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
9479,biar rama berkatanbiarlah shinta berucapnaku teunduk malunaku ratap sedihnnbiarlah ramashinta cerita asmaranaku diam bisu mendengarmelihat kisah cinta merekannkarena aku wayang senantiasa,0,0,0,0,0,0,0,0,0,0,0,0
9480,salat hijab wajib hukum berai masih baik jadi lesbi ada alas nya dekat ajak cerita apa jadi sama dukung perlahanlahan pasti mau ubah tinggal semua,0,0,0,0,0,0,0,0,0,0,0,0
9481,foto tampar awal hanya kilas lihat foto banyak sebar mana habib luthfi bin yahya sedang menang peluk orang ulama konferensi internasional bela,0,0,0,0,0,0,0,0,0,0,0,0
9482,kata enggak pengaruh enggak lolos pt baru sesal jadi paai semangka baru wow ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
9483,ketua dewan wakil rakyat budaya tak identik peunjukan seni,0,0,0,0,0,0,0,0,0,0,0,0
9484,banyak banget lelaki berengsek dunia ininnmudahan kamu masuk,0,1,0,0,0,0,0,0,0,0,0,0
9485,kuat berapa ronde hihinngentot sange,0,1,0,0,0,0,0,0,0,0,0,0
9486,jangan hoaks kata low back pain mau rupiah lemah apa jadi masalah ada pengaruh apaapa ekonomi sampai bikin rugi badan usaha milik negara pokok lama jokowi presiden mau rupiah lemah jadi puluh ribu indonesia amanaman ajan,0,0,0,0,0,0,0,0,0,0,0,0
9487,lengser penghianat tusuk belakang sea antekanteknya sama,1,0,0,1,0,0,0,0,1,0,0,1
9488,bagai orang kristen iman kasih harap rupa dasar hidup,0,0,0,0,0,0,0,0,0,0,0,0
9489,kerja sama baik perintah pusat perintah daerah swasta wujud bandara megah,0,0,0,0,0,0,0,0,0,0,0,0
9490,kisah nyata malin kundang daftar nama ucap kalimat jangan ngewe wanita itu menteri agama ciputat ciputat raya bendi negara bendi polisi bendi tahan surat terang catat polisi sabang sama,1,1,0,1,0,0,0,1,0,0,1,0
9491,kerja lah dunia engkau hidup lama amal lah akhirat esok hari engkau tiada,0,0,0,0,0,0,0,0,0,0,0,0
9492,pribumi kristen dukung ahok saya paling anti manusia manusia bodoh goblok pei steven hadisurya sulistyo,1,1,1,0,0,0,0,0,1,1,0,0
9493,asisten gubernur kepala depaemen bijak ekonomi moneter bi dody budi waluyo kata,0,0,0,0,0,0,0,0,0,0,0,0
9494,minoritas muslim rohingya sekian lama zalim,1,0,0,1,1,1,0,0,0,0,1,0
9495,barangkali pei sudut pandang mudah awat bagai cagar budaya apa rg masyarakat adat hibah perintah daerah masyarakat adat hilang milik atas salah satu dasar bakau negara,0,0,0,0,0,0,0,0,0,0,0,0
9496,ahok nista agama olok olok surat al maidah cc,1,1,1,0,1,0,0,0,0,1,0,0
9497,presiden ingat soal regulasi hambat laksana usaha baik menteri tingkat provinsi tingkat kabupaten tingkat kota presiden minta sekali untuk pangkas sebanyakbanyaknya disederhanakanratas,0,0,0,0,0,0,0,0,0,0,0,0
9498,serban putih jubah putih hati nya busuk busuk se busuk tai onta bro,1,1,0,1,0,0,0,0,1,0,1,0
9499,heran kan asli burik xfxfxxd,1,1,1,0,0,0,0,0,1,1,0,0
9500,menang aniessandi diri atas bahu orangorang kena kasus hukum fitnah,1,0,1,0,0,0,0,0,1,1,0,0
9501,sih kutil babi leceh pribumi umat islam iklan ahok jahat,1,1,1,0,0,0,0,0,1,1,0,0
9502,mungkin siap buat come out mungkin indonesia sangat banyak orang tidak terima lgbt pacar kamu belum siap kayak asing di negeri sendiri sabar dulu,0,0,0,0,0,0,0,0,0,0,0,0
9503,forum koordinasi pimpin daerah siap wujud pilih kepala daerah politik uang isu sara,0,0,0,0,0,0,0,0,0,0,0,0
9504,ada tiap aksi bela islam para hina agama siapa mau baris tidak bukan kaum munafik bela islam kalau laku kelompok lah,0,0,0,0,0,0,0,0,0,0,0,0
9505,tuju proses kuasa aman sejahtera adil rakyat politician academy positif lugas cerah,0,0,0,0,0,0,0,0,0,0,0,0
9506,aju praperadilan bagaimana atur pasal jo kitab undang undang hukum pidana aju ketua adil negeri setempatnjika bukti razia susila sebut cacat prosedural status sangka batal hakim anggap,0,0,0,0,0,0,0,0,0,0,0,0
9507,gue ketemu anjir depan gue,0,1,0,0,0,0,0,0,0,0,0,0
9508,sex is keren but have kamu ever nnumpuk piring tengah meja makan nbawa sampah keluar habis tonton bioskopnngga cancel ojek online sembarangannngga panggil orang main handphone sebut autisnbelajar diam bicara jatuh ju,0,0,0,0,0,0,0,0,0,0,0,0
9509,make upskincare kandung merkuri pakai sedikit pei lipstik bibir nyata resap lalu poripori xfxfxxbr wanita hamil merkuri serap akibat peumbuhan janin hambat c,0,0,0,0,0,0,0,0,0,0,0,0
9510,bahkan anut islam nusantara tak pernah kecam partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
9511,kamu hai orangorang yahudi nasrani kata ibrahim ismail ishaq yaqub,0,0,0,0,0,0,0,0,0,0,0,0
9512,kerja cina proyek jalan tol lempar bendera merah putih cuma hukum hormat bendera amp depoasi lah,1,0,0,1,0,1,0,0,0,0,1,0
9513,terus jual forum konservasi leuser ngamprah haha bani kampret logika kacau,1,1,0,1,0,0,0,0,1,0,1,0
9514,jaaaaaaancuuuuuuuk kaunlips layan parah bani onta,1,1,1,0,0,0,0,0,1,1,0,0
9515,maksud sih mau citra apa daya pula kesan beri ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
9516,mun rocky gerung komentar seperti isi tragedi sebut jadi mula orang ibu curi rupa bukti rezim tidak mampu selesai masalah miskin wkwk,0,0,0,0,0,0,0,0,0,0,0,0
9517,kalau kamu cari gabung budaya hilang ciri khas akulturasi,0,0,0,0,0,0,0,0,0,0,0,0
9518,ketua cebong kira pintar enggak tau cuma modal link kik kik kik padahal kata s lo,1,1,1,0,0,0,0,0,1,1,0,0
9519,cek yuk ketua komisi ih yakin jokowi tolak hapus pilih kepala daerah langsung ketua komisi ih,0,0,0,0,0,0,0,0,0,0,0,0
9520,tahun indonesia prediksi jadi negara ekonomi besar no dunia era sebut milik generasi muda itu perlu kesiap amp bekal kompetensi kuat generasi muda siap pasuk era ekonomi digital revolusi industri ge,0,0,0,0,0,0,0,0,0,0,0,0
9521,foto sedang hit kalang muka agama,0,0,0,0,0,0,0,0,0,0,0,0
9522,kalau harga tani tinggi sedia enggak cukup bisa men supply seluruh indonesiaya buat apa akhir harga gabah tani di beli tengkulak lambung tinggi langkamakannya ambil bijak stabil,0,0,0,0,0,0,0,0,0,0,0,0
9523,besar badan titit huhu,0,1,0,0,0,0,0,0,0,0,0,0
9524,presiden joko widodo minta sistem izin usaha integrasi cara online online single rakyat sama jokowi,0,0,0,0,0,0,0,0,0,0,0,0
9525,hasan albashri kata para ulama kata akhlak kaum mukminin paling utama beri maaf azzuhud imam ahmad,0,0,0,0,0,0,0,0,0,0,0,0
9526,presiden sebut tinjau acara ada direktorat jenderal bea cukai beema silaturahmi presiden ri guna fasilitas pabean luncur izin online selasa maret,0,0,0,0,0,0,0,0,0,0,0,0
9527,kurang juni jadi trio bangsat deh,1,1,0,1,0,0,0,0,1,0,1,0
9528,pertamina rugi garuda rugi usaha listrik negara rugi kau rugi banyak badan usaha milik negara rugi paling rugi rakyat indonesia pimpin orang dungu rugi massal ganti presiden,1,1,1,0,0,0,0,0,1,1,0,0
9529,mirip ahok waktu pilih kepala daerah daerah khusus ibukota bagi sembako tetap kalah telak hampir,0,0,0,0,0,0,0,0,0,0,0,0
9530,iya rakyat adu domba sama jokowi perintah paai taipan,1,0,0,1,0,0,0,0,1,0,1,0
9531,sunat dulu titit jangan kalah sama anjing ahokhehehe,1,1,1,0,0,0,0,1,0,1,0,0
9532,terima kasih telah jaga pancasila lama tahun ancam bahaya laten komunis,0,0,0,0,0,0,0,0,0,0,0,0
9533,bukti sahabat sejati putra mantan presiden putra presiden moga abadi abad usia kupon nya,0,0,0,0,0,0,0,0,0,0,0,0
9534,rakyat indonesia jutaannyari ganti jokowi kok bingung otak buntu nih cebong,1,1,1,0,0,0,0,0,1,1,0,0
9535,lagu bangsa yunani punya bait kata depp bahasa jerman ainya idiot,0,0,0,0,0,0,0,0,0,0,0,0
9536,moga lancar mayoritas pilih jawa timur saifullah yusuf gus ipul jadi gubernur provinsi jawa timur semua saudara semua makmur gus ipul puti menang gus ipul mbak puti,0,0,0,0,0,0,0,0,0,0,0,0
9537,tangkap unggah obrol mesum kasus rekayasa rekayasa kelompok kiri pesan sih kiri tuju kuasa sih kiri lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1
9538,kamu memang manusia homo kan anjir,1,1,1,0,0,0,0,0,1,1,0,0
9539,a tenang selalu siap diri tidak suka telat,0,0,0,0,0,0,0,0,0,0,0,0
9540,jumlah tokoh presiden ri baju habibie hingga ketua dewan bina golkar aburizal bakrie hadir lima puluh tiga tahun golkar,0,0,0,0,0,0,0,0,0,0,0,0
9541,depan minggir buat beri jalan turun eh belakang maju tengah kan minta di jorok nnbego,1,1,0,1,0,0,0,0,1,0,1,0
9542,rakyat rakyat untuk rakyat figur pak teriak anti asing asing justru yang pro asing asing kubu oposan banyak minum oplos iya mendem nntetapjokowi xfxfxxdnpilih,1,1,0,1,0,0,0,0,1,0,1,0
